Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Confectionery, Crisps & Snacks",754032,5000328141534	,WALKERS READY SALTED 1.00,15X65GRM,£1.00,£8.19,20.0%,In Stock,Walkers Ltd,"Walkers is partnering with easyJet holidays to jet-set you away from the everyday on an unforgettable package holiday - with a voucher for flights, accommodation, beach holiday transfers and 23kg baggage - all ATOL protected! If you love a sight-seeing city break or a relaxing beach escape, enjoy your irresistible Walkers flavours and get the chance to win a voucher for a great value easyJet holiday of your choice with every pack.How to Enter:1. Purchase a promotional pack2. Scan QR code or visit walkers.co.uk/holiday3. Enter your code starting with ‘GB' (found in the best before box)4.  Find out if you've won instantly (ROI residents must answer  qualifying question)Terms & Conditions:UK & ROI, 18+ only. Instant Win: Enter between 10:00 GMT 23/02/22 - 22:00 BST 23/05/22. Wrap Up Draw: 22:01 BST 23/05/22 - 23:59 BST 23/08/22. Purchase necessary. ROI participants must correctly answer qualifying question for chance to win. Instant Win Prizes:  1080 Prizes to be won, 12 each day: 1 x £2,000 easyJet holidays Voucher, 11 x £500 easyJet holidays Vouchers. Wrap Up Draw Prizes: 10 x £500 easyJet holidays Vouchers. In ROI all prizes € cash equivalent. Prizes allocated by a random winning moment every hour between 10:00 and 22:00 each day to 23/05/22. All entries received during the Wrap Up Draw will be entered into a prize draw. All prizes will be won. Retain packaging. Internet access required. Max 1 entry per person per hour and 1 Prize per person. Visit walkers.co.uk/holiday for full T&Cs, prize details & NI NPN info.",No
"Confectionery, Crisps & Snacks",915180,5012159037917	,TAYTO SMOKY BACON,32X32.GRM,£0.69,£14.39,20.0%,In Stock,Tayto Group Ltd,Head to www.tayto.com to Arrange a Tour!,No
"Confectionery, Crisps & Snacks",915179,5012159037924	,TAYTO SPRING ONION,32X32.GRM,£0.69,£14.39,20.0%,In Stock,Tayto Group Ltd,Head to www.tayto.com to arrange a tour!,No
"Confectionery, Crisps & Snacks",915178,5012159037955	,TAYTO PRAWN COCKTAIL,32X32.GRM,£0.69,£14.39,20.0%,In Stock,Tayto Group Ltd,Head to www.tayto.com to arrange a tour!,No
"Confectionery, Crisps & Snacks",562228,5000328329833	,WALKERS ROAST CHICKEN CRISPS,32X33GRM,£0.69,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497606,5000328452579	,WALKERS PRAWN COCKTAIL CRISPS,32X32.GRM,£0.69,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Biscuits, Bread & Cakes",620111,4028491401065	,QUICKBURY L/L MEGA BURGER BAPS 4PK,7 x 300grm,£1.59,£8.59,0.0%,In Stock,Quickbury,Quickbury Mega Burger 4 Buns,No
"Confectionery, Crisps & Snacks",497605,5000328461755	,WALKERS SALT & VINEGAR CRISPS,32X32.GRM,£0.69,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497600,5000328347790	,WALKERS READY SALTED CRISPS,32X32.GRM,£0.69,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497599,5000328338507	,WALKERS SMOKEY BACON CRISPS,32X32.GRM,£0.69,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, scan this code or visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",915723,5053990161966	,PRINGLES BBQ,6 x 165grm,£3.57,£13.69,20.0%,In Stock,Kelloggs,"1 + www.pringles.com = Chance to Win Xbox Free 1-Month Code with Every Can for New Users Only* Games Pass + Chance to Win Xbox Series S*UK only. 18+. New Xbox Game Pass Ultimate members only, existing or previous account holders excluded. Purchase a Pringles can, visit Pringles.com, register/sign-in & enter batch code between 11.04.22 & 01.09.22. Free  1 Month Xbox Game Pass Ultimate trial token with every entry until 01.09.22. Credit or Debit card required. Unless you cancel, you will be charged the then-current regular membership rate when the trial ends. Terms, exclusions & Streaming limits apply. Upon Redeem by 01.12.22. 105 total winning moments prizes of: 12 Customised Xbox Series S consoles, 10 Customised Xbox Wireless Controllers & 83 Xbox Wireless Headsets. Max 1 prize type per person. Catch all draw: Enter between 02.09.22 & 01.10.22 for the chance to win 1 x Customised Xbox Series S. Max 1 entry/day. Internet access required. Retain receipt and can. NPN in NI (excluding Games Pass). Full T&Cs: Gaming.pringles.com.",No
"Confectionery, Crisps & Snacks",706438,37000302490	,PRINGLES ORIGINAL,12 x 40grm,£0.95,£6.99,20.0%,In Stock,Kelloggs,Pringles Original Crisps Can 40g,No
"Confectionery, Crisps & Snacks",743887,5053990107278	,PRINGLES BBQ,12 x 40grm,£0.95,£6.99,20.0%,In Stock,Kelloggs,Pringles Texas BBQ Sauce Crisps Can 40g,No
"Confectionery, Crisps & Snacks",706428,37000302575	,PRINGLES SOUR CREAM & ONION,12 x 40grm,£0.95,£6.99,20.0%,In Stock,Kelloggs,Pringles Sour Cream & Onion Crisps Can 40g,No
"Confectionery, Crisps & Snacks",706418,37000312369	,PRINGLES SALT&VINEGAR,12 x 40grm,£0.95,£6.99,20.0%,In Stock,Kelloggs,"Pringles Salt & Vinegar Crisps Can, 40g",No
"Confectionery, Crisps & Snacks",916215,5000237137321	,DISCOS C&O 1.00,16X70GRM,£1.00,£10.99,0.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",915743,5000267131	,SKIPS PRAWN COCKTAIL 1.00,16 x 45grm,£1.00,£10.79,0.0%,In Stock,KP Snacks Ltd,NA,No
"Confectionery, Crisps & Snacks",916144,5099678303228	,HUNKY DORYS SALT&VINEGAR,12 x 135grm,£1.29,£9.99,20.0%,In Stock,Northern Snacks Ltd,Keep Ireland Beautiful,No
"Confectionery, Crisps & Snacks",915741,5000237134993	,DISCOS S&V 1.00,16X70GRM,£1.00,£10.99,0.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",916143,5099678303211	,HUNKY DORYS CHEESE&ONION,12 x 135grm,£1.29,£9.99,20.0%,In Stock,Northern Snacks Ltd,Hunky Dorys Crinkle Cut Cheddar Cheese & Spring Onion  Flavour Potato Crisps 135g,No
"Confectionery, Crisps & Snacks",916142,5099678303242	,HUNKY DORYS BUFFALO,12 x 135grm,£1.29,£9.99,20.0%,In Stock,Northern Snacks Ltd,Hunky Dorys Crinkle Cut Buffalo Flavour Potato Crisps  135g,No
"Confectionery, Crisps & Snacks",548418,17375043247	,MILLIONS COLA JAR,1 x 2.27kgm,£26.89,£13.29,20.0%,In Stock,Buchanans Northern Ireland,Millions Cola 2.27kg,No
"Confectionery, Crisps & Snacks",412061,5017375132156	,MILLIONS APPLE JAR,1 x 2.27kgm,£26.89,£13.29,20.0%,In Stock,Millions,Millions Apple 2.27kg,No
"Confectionery, Crisps & Snacks",742557,841003192	,CHUPA CHUPS LOLLYPOPS BAG,120 x 12grm,£0.20,£11.99,20.0%,In Stock,Tennant & Ruttle,Chupa Chups The Best of 120 Lollipops 1440g,No
"Confectionery, Crisps & Snacks",253963,5017375033248	,MILLIONS BUBBLEGUM JAR,1 x 2.27kgm,£26.89,£13.29,20.0%,In Stock,Buchanans Northern Ireland,Millions Bubblegum Flavour 2.27kg,No
"Confectionery, Crisps & Snacks",677728,5010478266483	,CRYSTAL FRUITS BAG,1 x 3kgm,£14.59,£7.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Fruits,No
"Confectionery, Crisps & Snacks",677682,5010478211575	,CRYSTAL MINTS BAG 3KG,2 x 3kgm,£14.59,£15.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Mints,No
"Confectionery, Crisps & Snacks",677680,5010478266483	,CRYSTAL FRUITS BAG,2 x 3kgm,£14.59,£15.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Fruits,No
"Confectionery, Crisps & Snacks",674213,5010478211575	,CRYSTAL MINTS BAG 3KG,1 x 3kgm,£14.59,£7.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Mints,No
"Confectionery, Crisps & Snacks",915727,5053990127740	,PRINGLES SOUR CREAM & ONION,6 x 165grm,£3.57,£13.69,20.0%,In Stock,Kelloggs,Pringles Sour Cream & Onion Crisps 165g,No
"Confectionery, Crisps & Snacks",915726,5053990127733	,PRINGLES SALT & VINEGAR,6 x 165grm,£3.57,£13.69,20.0%,In Stock,Kelloggs,"1 + www.pringles.com = Chance to Win X Box Free 1-Month Code with Every Can for New Users Only? Game Pass + Chance to Win Xbox Series S?UK only. 18+. New Xbox Game Pass Ultimate members only. existing or previous account holders excluded. Purchase a Pringles can, visit Pringles.com. register/sign-in & enter batch code between 11.04.22 & 01.09.22. Free  1 Month Xbox Game Pass Ultimate trial token with every entry until 01.09.22. Credit or Debit card required. Unless you cancel, you will be charged the then-current regular membership rate when the trial ends. Terms, exclusions & streaming limits apply. Upon redemption existing Gold/Game Pass for Console/PC membership will upgrade to Ultimate at a conversion  ratio. See xbox.com/gamepass. Limit 1 per person/account. Redeem by 01.12.22. 105 total winning moments prizes of: 12 Customised Xbox Series S consoles. 10 Customised Xbox Wireless Controllers & 83 Xbox Wireless Headsets. Max 1 prize type per person. Catch all draw: Enter between 02.09.22 & 01.10.22 for the chance to win 1 x Customised Xbox Series S. Max 1 entry/day. Internet access required. Retain receipt and can.  NPN in NI (excluding Game Pass). Full T&Cs: Gaming.pringles.com. ?ROI only. 18+. New Xbox Game Pass Ultimate members only. existing or previous account holders excluded. Purchase a Pringles can, visit Pringles.com. register/sign-in. enter batch code & complete challenge between 11.04.22 & 01.09.22.  Free 1 Month Xbox Game Pass Ultimate trial token with every  entry until 01.09.22. Credit or Debit card required. Unless  you cancel, you will be charged the then-current regular membership rate when the trial ends. Terms, exclusions & streaming limits apply. Upon redemption existing Gold/Game Pass for Console/PC membership will upgrade to Ultimate at a conversion ratio. See xbox.com/gamepass. Limit 1 per person/account. Redeem by 01.12.22.21 total prizes of: 4 Customised Xbox  Series S consoles. 4 Customised Xbox Wireless Controllers &  13 Xbox Wireless Headsets. Max 1 prize type per person. Prizes awarded to entrants who successfully complete the challenge fastest each week. Extended Period: 1 x Customised Xbox Series S awarded to the entrant who successfully completes the challenge fastest between 02.09.22 & 01.10.22. Max 1 entry/day. Internet access required. Retain receipt and can. Full T&Cs: Gaming.pringles.com.",No
"Confectionery, Crisps & Snacks",915725,5053990127726	,PRINGLES ORIGINAL,6 x 165grm,£3.57,£13.69,20.0%,In Stock,Kelloggs,Pringles Original Crisps 165g,No
"Confectionery, Crisps & Snacks",792748,5012035965815	,HARIBO GOLD BEARS 2P,375X1PK,£0.02,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Goldbears 675g,No
"Confectionery, Crisps & Snacks",792701,5012035965839	,HARIBO JELLY BABIES 2P,375X1PK,£0.02,£3.49,20.0%,In Stock,Haribo Ltd,Haribo Jelly Babies 675g,No
"Confectionery, Crisps & Snacks",792747,5012035965815	,HARIBO GOLD BEARS 2P,3375X1PK,£0.02,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Goldbears 675g,No
"Confectionery, Crisps & Snacks",792702,5012035965808	,HARIBO JELLY BEANS 2P,3375X1PK,£0.02,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Jelly Beans 750g,No
"Confectionery, Crisps & Snacks",792696,5012035965839	,HARIBO JELLY BABIES 2P,3375X1PK,£0.02,£27.63,20.0%,In Stock,Haribo Ltd,Haribo Jelly Babies 675g,No
"Confectionery, Crisps & Snacks",443474,5012035942380	,MAOAM MINIS,40X1PK,£0.15,£3.49,20.0%,In Stock,Haribo Ltd,MAOAM Bloxx 880g,No
"Confectionery, Crisps & Snacks",792729,5012035965808	,HARIBO JELLY BEANS 2P,375X1PK,£0.02,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Jelly Beans 750g,No
"Confectionery, Crisps & Snacks",443473,5012035942380	,MAOAM MINIS,320X1PK,£0.15,£24.64,20.0%,In Stock,Haribo Ltd,MAOAM Bloxx 880g,No
"Confectionery, Crisps & Snacks",915724,5053990127641	,PRINGLES CHEESE & ONION,6 x 165grm,£3.57,£13.69,20.0%,In Stock,Kelloggs,"1 + www.pringles.com = Chance to Win Xbox Free 1-Month Code with Every Can for New Users Only* Games Pass + Chance to Win Xbox Series S*UK only. 18+. New Xbox Game Pass Ultimate members only, existing or previous account holders excluded. Purchase a Pringles can, visit Pringles.com, register/sign-in & enter batch code between 11.04.22 & 01.09.22. Free  1 Month Xbox Game Pass Ultimate trial token with every entry until 01.09.22. Credit or Debit card required. Unless you cancel, you will be charged the then-current regular membership rate when the trial ends. Terms, exclusions & streaming limits apply. Upon redemption existing Gold/Game Pass for Console/PC membership will upgrade to Ultimate at a conversion  ratio. See xbox.com/gamepass. Limit 1 per person/account. Redeem by 01.12.22. 105 total winning moments prizes of: 12 Customised Xbox Series S consoles, 10 Customised Xbox Wireless Controllers & 83 Xbox Wireless Headsets. Max 1 prize type per person. Catch all draw: Enter between 02.09.22 & 01.10.22 for the chance to win 1 x Customised Xbox Series S. Max 1 entry/day. Internet access required. Retain receipt and can.  NPN in NI (excluding Games Pass). Full T&Cs: Gaming.pringles.com. *ROI only 18+. New Xbox Game Pass Ultimate members only, existing or previous account holders excluded. Purchase a Pringles can, visit Pringles.com, register/sign-in & enter  batch code & complete challenge between 11.04.22 & 01.09.22. Free 1 Month Xbox Game Pass Ultimate trial token with every entry until 01.09.22. Credit or Debit card required. Unless you cancel, you will be charged the then-current regular membership rate when the trial ends. Terms, exclusions & streaming limits apply. Upon redemption existing Gold/Game Pass for Console/PC membership will upgrade to Ultimate at a conversion ratio. See xbox.com/gamepass. Limit 1 per person/account. Redeem by 01.12.22. 21 total prizes of: 4 Customised Xbox Wireless Controllers & 12 Xbox Wire Headsets. Max 1 prize  type per person. Prizes awarded to entrants who successfully completes the challenge fastest between 02.09.22 & 01.10.22. Max 1 entry/day. Internet access required. Retain receipt  and can. Full T&Cs: Gaming.pringles.com.",No
"Confectionery, Crisps & Snacks",548928,5017375003203	,MILLIONS STRAWBERRY JAR,1 x 2.27kgm,£26.89,£13.29,20.0%,In Stock,Buchanans Northern Ireland,NA,No
"Confectionery, Crisps & Snacks",548828,5017375003227	,MILLIONS RASPBERRY JAR,1 x 2.27kgm,£26.89,£13.29,20.0%,In Stock,Buchanans Northern Ireland,Millions Raspberry 2.27kg,No
"Confectionery, Crisps & Snacks",169474,101694740	,HARIBO GIANT COLA BOTTLES 10P,360X1PK,£0.10,£18.47,20.0%,In Stock,Haribo Ltd,NA,No
"Confectionery, Crisps & Snacks",792849,5012035965730	,HARIBO BUBBLEGUM ZING 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Bubblegum Bottles Z!NG 770g,No
"Confectionery, Crisps & Snacks",169475,101694740	,HARIBO GIANT COLA BOTTLES 10P,60X1PK,£0.10,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Giant Cola 816g,No
"Confectionery, Crisps & Snacks",792843,5012035965730	,HARIBO BUBBLEGUM ZING 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Bubblegum Bottles Z!NG 770g,No
"Confectionery, Crisps & Snacks",792836,5012035965914	,HARIBO TERRIFIC TURTLES 3P,250X1PK,£0.03,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Terrific Turtles 625g,No
"Confectionery, Crisps & Snacks",792835,5012035965914	,HARIBO TERRIFIC TURTLES 3P,2250X1PK,£0.03,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Terrific Turtles 625g,No
"Confectionery, Crisps & Snacks",792806,5012035965945	,HARIBO HEART THROBS 3P,2250X1PK,£0.03,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Heart Throbs 725g,No
"Confectionery, Crisps & Snacks",792807,5012035965945	,HARIBO HEART THROBS 3P,250X1PK,£0.03,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Heart Throbs 725g,No
"Confectionery, Crisps & Snacks",792791,5012035965853	,HARIBO HAPPY COLA 3P,250X1PK,£0.03,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cola 625g,No
"Confectionery, Crisps & Snacks",792781,5012035965891	,HARIBO FRUITY FROGS 3P,250X1PK,£0.03,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Fruity Frogs 625g,No
"Confectionery, Crisps & Snacks",792782,5012035965853	,HARIBO HAPPY COLA 3P,2250X1PK,£0.03,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cola 625g,No
"Confectionery, Crisps & Snacks",792780,5012035965891	,HARIBO FRUITY FROGS 3P,2250X1PK,£0.03,£27.63,20.0%,In Stock,Haribo Ltd,HARIBO Fruity Frogs 625g,No
"Confectionery, Crisps & Snacks",792947,5012035967680	,HARIBO ROTELLA 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Fruit Rotella 800g,No
"Confectionery, Crisps & Snacks",792941,5012035965754	,HARIBO H/CHERRIES ZING 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cherries Z!NG 920g,No
"Confectionery, Crisps & Snacks",792939,5012035965754	,HARIBO H/CHERRIES ZING 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cherries Z!NG 920g,No
"Confectionery, Crisps & Snacks",792938,5012035965716	,HARIBO HAPPY CHERRIES 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cherries 770g,No
"Confectionery, Crisps & Snacks",792936,5012035965716	,HARIBO HAPPY CHERRIES 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Happy Cherries 770g,No
"Confectionery, Crisps & Snacks",792935,5012035965679	,HARIBO GIANT STRAWBS ZING 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs Z!NG 790g,No
"Confectionery, Crisps & Snacks",792946,5012035967680	,HARIBO ROTELLA 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Fruit Rotella 800g,No
"Confectionery, Crisps & Snacks",792934,5012035965679	,HARIBO GIANT STRAWBS ZING 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs Z!NG 790g,No
"Confectionery, Crisps & Snacks",792931,5012035965686	,HARIBO GIANT STRAWBS 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs 880g,No
"Confectionery, Crisps & Snacks",915921,96075456	,DOUBLE LOLLIES BOX,600X8GRM,£0.10,£26.42,20.0%,In Stock,Swizzels Matlow,NA,No
"Confectionery, Crisps & Snacks",915922,96075456	,DOUBLE LOLLIES BOX,100X8GRM,£0.10,£4.69,20.0%,In Stock,Swizzels Matlow,Swizzels Double Lollies,No
"Confectionery, Crisps & Snacks",792924,5012035965785	,HARIBO FREAKY FISH 6P,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Freaky,No
"Confectionery, Crisps & Snacks",915662,5010478402188	,SWIZZEL LOVE HEARTS CANDY STICK,432X1PCE,£0.39,£69.66,20.0%,In Stock,Swizzels Matlow,Swizzels Love Hearts Candy Sticks,No
"Confectionery, Crisps & Snacks",915663,5010478402188	,SWIZZEL LOVE HEARTS CANDY STICK,36X1PCE,£0.39,£6.29,20.0%,In Stock,Swizzels Matlow,Swizzels Love Hearts Candy Sticks,No
"Confectionery, Crisps & Snacks",792930,5012035965686	,HARIBO GIANT STRAWBS 6P,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs 880g,No
"Confectionery, Crisps & Snacks",727176,5010478306547	,SWIZZELS LOVE HEARTS DOUBLE DIP,36X23GRM,£0.39,£6.49,20.0%,In Stock,Swizzels Matlow,Swizzels Love Hearts Dip Candy Floss Flavour Stick,No
"Confectionery, Crisps & Snacks",658011,50251797	,POLO SUGAR FREE MINTS,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",658010,50251001	,POLO SPEARMINT ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",731110,87108408	,FRUITTELLA STRAWBERRY,40 x 45grm,£0.55,£10.59,20.0%,In Stock,Fruittella,Fruittella Strawberry 41g,No
"Confectionery, Crisps & Snacks",181730,5010478226548	,SWIZZELS DRUMSTICK,36X1PK,£0.39,£6.29,20.0%,In Stock,Swizzels Matlow,Drumstick Stick Pack,No
"Confectionery, Crisps & Snacks",658000,50189779	,POLO ORIGINAL ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",792980,5012035965655	,HARIBO STARFISH 6P#,100X1PK,£0.06,£3.49,20.0%,In Stock,Haribo Ltd,HARIBO Star,No
"Confectionery, Crisps & Snacks",792959,5012035965655	,HARIBO STARFISH 6P#,600X1PK,£0.06,£18.44,20.0%,In Stock,Haribo Ltd,HARIBO Star,No
"Confectionery, Crisps & Snacks",796326,7622210629555	,CADBURY TWIRL 1.00,20X107GRM,£1.00,£13.75,20.0%,In Stock,Kraft Foods UK Ltd,Cocoa LifePartnering with Fairtrade FoundationPartnering to improve the lives of cocoa farmers and their communitieswww.cocoalife.org,No
"Confectionery, Crisps & Snacks",426697,8723400770497	,MENTOS MINT BAGS 1.00,12 x 135grm,£1.00,£7.99,20.0%,In Stock,Mentos,For diet suitability information please go to www.mentos.co.uk/products,No
"Confectionery, Crisps & Snacks",530596,7622210654236	,M/BASS LIQUORICE ALL 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,Maynards Bassetts Liquorice Allsorts £1 Sweets Bag 165g,No
"Confectionery, Crisps & Snacks",530323,7622210654199	,M/BASS JELLY BABIES 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",426696,8723400770473	,MENTOS FRUIT BAGS 1.00,12 x 135grm,£1.00,£7.99,20.0%,In Stock,Mentos,Mentos Fruit Bag 135g,No
"Confectionery, Crisps & Snacks",795955,7622201461263	,CADBURY WISPA 1.00,11X94.GRM,£1.00,£7.49,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade FoundationCocoa Life helps farmers get the most from their cocoa trees through environmentally friendly farmingwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",795956,7622201465155	,CADBURY WISPA GOLD 1.00,11X134GRM,£1.00,£7.49,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade FoundationCocoa Life helps farmers get the most from their cocoa trees through environmentally friendly farmingwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",915927,96075432	,FRUITY POPS BOX,100X8GRM,£0.10,£4.69,20.0%,In Stock,Swizzels Matlow,Swizzels Lollies Fruity Pops,No
"Confectionery, Crisps & Snacks",796325,7622210817280	,CADBURY PICNIC 1.00,10X128GRM,£1.00,£6.75,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade FoundationCocoa Life aims to make lives better. The education and entrepreneurship training we provide makes for empowered  farmers and thriving local communitieswww.cocoalife.org,No
"Confectionery, Crisps & Snacks",530597,7622210654274	,M/BASS MIDGET GEMS 1.00,12 x 160grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",581521,5410358442097	,HARIBO CHAMALLOWS 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Chamallows Pink & White Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",555519,5012035950408	,HARBIO GOLD BEARS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Goldbears Bag 160g,No
"Confectionery, Crisps & Snacks",556248,5012035950149	,HARBIO JELLY BABIES 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Jelly Babies Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",554699,5012035950231	,HARIBO SUPERMIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Supermix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",553571,5012035950606	,HARIBO FIZZY BUBBLEGUM 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Bubblegum Bottles Z!NG Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",555517,5012035950453	,HARBIO GIANT STRAWBS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",553559,5012035950132	,HARIBO TANGFASTICS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Tangfastics Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",553548,5012035950040	,HARIBO STARMIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Starmix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",551074,7622210683106	,M/BASS TANGY WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",538918,7622210654175	,M/BASS WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,Maynards Bassetts Wine Gums £1 Sweets Bag 165g,No
"Confectionery, Crisps & Snacks",530600,7622210654212	,M/BASS SPORTS MIX 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",756068,8593893752917	,ROWNTREE RANDOMS 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",760160,5012035959982	,HARIBO FUNNY MIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Funny Mix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",760159,5012035960759	,HARIBO MAO MIX 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,MAOAM MaoMixx Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",756067,7613036873932	,ROWNTREE MIXED 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
