Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Confectionery, Crisps & Snacks",915617,4009900541701	,SKITTLES SQUISHY SOURS 1.00,14X70GRM,£1.00,£7.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",413522,8710800974402	,FRUITTELLA CHEWY MIX 4PK,18X164GRM,£1.00,£12.49,20.0%,In Stock,Fruittella,Find us on Facebook or Instagram @FruittellaUK,No
"Confectionery, Crisps & Snacks",492550,5000159489447	,GALAXY CARAMEL MINI EGGSBAG,22X80GRM,£1.00,£14.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Galaxy Caramel,No
"Confectionery, Crisps & Snacks",122120,501195	,FUN GUMS FIZZY COLA 1P,3600X1PK,£0.01,£17.99,20.0%,In Stock,Swizzels Matlow,NA,No
Fresh & Chilled Goods,549971,5013202111202	,DENNY 12 PORK SAUSAGES,1 x 454grm,£1.99,£1.45,0.0%,In Stock,Pilgrim Foods,"To find out more, come visit us at www.denny.ie",No
Fresh & Chilled Goods,543550,5011069001292	,DENNY PORK C/TAIL SAUSAGES,6 x 454grm,£2.65,£12.15,0.0%,In Stock,Pilgrim Foods,Henry Denny & Sons Gold Medal 36 Cocktail Pork Sausages 454g,No
Fresh & Chilled Goods,915909,5099839703645	,MUSGRAVE EXCELLENCE PORKSAUSAGE 8S,1 x 1kgm,NA,£3.49,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,542351,5011069001292	,DENNY PORK C/TAIL SAUSAGES,1 x 454grm,£2.65,£2.05,0.0%,In Stock,Pilgrim Foods,Henry Denny & Sons Gold Medal 36 Cocktail Pork Sausages 454g,No
Fresh & Chilled Goods,915908,5099839703645	,MUSGRAVE EXCELLENCE PORKSAUSAGE 8S,8 x 1kgm,NA,£27.75,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,764542,5011069153250	,DENNY SIMPLY BACON T/PACK,1 x 420grm,£4.02,£3.05,0.0%,In Stock,Pilgrim Foods,Denny Simply 14 Slices of Bacon Twinpack 2 x 210g,No
Fresh & Chilled Goods,764541,5011069153250	,DENNY SIMPLY BACON T/PACK,5X420GRM,£4.02,£14.99,0.0%,In Stock,Pilgrim Foods,Denny Simply 14 Slices of Bacon Twinpack 2 x 210g,No
"Confectionery, Crisps & Snacks",763520,50173686	,EXTRA SPEARMINT GUM,30 x 10pce,£0.55,£8.99,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
Fresh & Chilled Goods,690687,5099120300058	,HAFNER'S LOOSE PORK SAUSAGE 8S,1 x 2.5kgm,NA,£8.99,0.0%,In Stock,Hafner's of Dublin,NA,No
Fresh & Chilled Goods,690686,5099120300058	,HAFNER'S LOOSE PORK SAUSAGE 8S,4 x 2.5kgm,NA,£35.96,0.0%,In Stock,Hafner's of Dublin,NA,No
Fresh & Chilled Goods,455851,5099839291227	,M/EXCELLENCE RINDLESS BACON RASHERS,1 x 2.27kgm,NA,£9.99,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Pale Back Rashers 2.27kg,No
Fresh & Chilled Goods,455901,5099839291241	,M/EXCELLENCE SMOKED BACON RASHERS,1 x 1.25kgm,NA,£6.49,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Smoked Back Rashers 1.25kg,No
Catering Dry Goods,493369,80751151	,NUTELLA PORTION TUBS,120X15GRM,NA,£16.49,0.0%,In Stock,Ferrero Uk Ltd,NA,No
Catering Dry Goods,714370,5099839247361	,M/E BLACKCURRANT JAM PORTIONS,100 x 20grm,NA,£7.55,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Blackcurrant Jam Portions 2kg,No
Catering Dry Goods,606289,5000208024926	,TETLEY FOR CATERERS,1 x 1100,NA,£23.45,0.0%,In Stock,Stafford Lynch,"Great Taste Award 2018 Winning! Great Taste is the largest and most trusted accreditation scheme for fine food and drink, with over 500 expert judges. 1-star means our product is 'simply delicious - a drink that delivers fantastic flavour.'",No
Catering Dry Goods,500738,5000208024926	,TETLEY FOR CATERERS,2 x 1100,NA,£46.85,0.0%,In Stock,Stafford Lynch,"Great Taste Award 2018 Winning! Great Taste is the largest and most trusted accreditation scheme for fine food and drink, with over 500 expert judges. 1-star means our product is 'simply delicious - a drink that delivers fantastic flavour.'",No
Catering Dry Goods,701954,5000354770128	,BIRDS ANGEL DELIGHT BANANA,1 x 600grm,NA,£3.85,0.0%,In Stock,Premier Foods UK Ltd,For recipes visit www.premierfoodservice.co.uk,No
Catering Dry Goods,701961,5000354770210	,BIRDS ANGEL DELIGHT STRAWBERRY,1 x 600grm,NA,£3.85,0.0%,In Stock,Angel Delight,For recipes visit www.premierfoodservice.co.uk,No
Catering Dry Goods,701953,5000354770128	,BIRDS ANGEL DELIGHT BANANA,12 x 600grm,NA,£46.09,0.0%,In Stock,Premier Foods UK Ltd,For recipes visit www.premierfoodservice.co.uk,No
Catering Dry Goods,674291,3052911171482	,MONIN PEACH TEA SYRUP,1 x 1ltr,NA,£7.69,0.0%,In Stock,Food Solutions Ltd,NA,No
Catering Dry Goods,674289,3052911171482	,MONIN PEACH TEA SYRUP,4 x 1ltr,NA,£25.45,0.0%,In Stock,Food Solutions Ltd,NA,No
Catering Dry Goods,442729,5018010003008	,DAVINCI CHOCOLATE TOPPING,1 x 500grm,NA,£1.69,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,442728,5018010003008	,DAVINCI CHOCOLATE TOPPING,12 x 500grm,NA,£20.09,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,442727,5018010016510	,DAVINCI TOFFEE & DEVON CREAM,1 x 500grm,NA,£1.55,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Frozen Goods,760388,5099560006992	,JAM DOUGHNUT FROZEN,20X60GRM,NA,£5.49,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760389,5099560006992	,JAM DOUGHNUT FROZEN,3X60GRM,NA,£1.25,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760387,5099560006992	,JAM DOUGHNUT FROZEN,60X60GRM,NA,£16.39,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760385,5099560006954	,ICED CHOCOLATE RING DOUGHNUT FROZEN,12 x 55grm,NA,£3.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760386,NA	,ICED CHOCOLATE RING DOUG#NUT FROZEN,1 x 55grm,NA,£0.49,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760384,5099560006954	,ICED CHOCOLATE RING DOUGHNUT FROZEN,60X55GRM,NA,£18.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760383,NA	,ICED PINK RING DOUGHNUT #ROZEN,1 x 55grm,NA,£0.55,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760382,5099560006930	,ICED PINK RING DOUGHNUT FROZEN,12 x 55grm,NA,£3.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760380,NA	,ICED WHITE RING DOUGHNUTFROZEN,1 x 55grm,NA,£0.55,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760381,5099560006930	,ICED PINK RING DOUGHNUT FROZEN,60X55GRM,NA,£20.49,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Alcohol & Tobacco,778835,5000435014295	,RIVERSTONE RYO NI,5X30GRM,£13.65,£53.39,20.0%,In Stock,Imperial Tobacco Ltd,Riverstone Easy Rolling Including Cigarette Papers 30g,No
Alcohol & Tobacco,546758,5601083001363	,SANDEMAN 3 STAR PORT,6 x 750mls,£10.43,£44.65,20.0%,In Stock,Sandeman,Sandeman 3 Star Ruby Port 750ml,No
Alcohol & Tobacco,620479,5601083001363	,SANDEMAN 3 STAR PORT,1 x 750mls,£10.43,£7.45,20.0%,In Stock,Sandeman,Sandeman 3 Star Ruby Port 750ml,No
Alcohol & Tobacco,914806,5000435016398	,RICHMOND SK ORIGINAL,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,Richmond Original Superkings 20,No
Alcohol & Tobacco,779286,500043514660	,EMBASSY SK GOLD SIGNATURE NI,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,NA,No
Alcohol & Tobacco,779277,5000435015674	,RICHMOND SK GREEN NI,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,Richmond Green Filter Superkings 20 Cigarettes,No
Alcohol & Tobacco,779278,5000435015643	,RICHMOND KS REAL BLUE NI,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,Richmond Original 20,No
"Household, Cleaning & Pet Care",466971,4008429037894	,DREAMIES CHICKEN,8X60GRM,£1.29,£4.69,20.0%,In Stock,Dreamies,Dreamies Cat Treat Biscuits with Chicken 60g,No
"Household, Cleaning & Pet Care",466861,4008429037962	,DREAMIES SALMON,8X60GRM,£1.29,£4.69,20.0%,In Stock,Dreamies,Dreamies Cat Treat Biscuits with Salmon 60g,No
Alcohol & Tobacco,779285,5000435014639	,EMBASSY KS GOLD SIGNATURE NI,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,Embassy Signature Gold 20,No
Alcohol & Tobacco,914805,5000435016428	,RICHMOND SK BRIGHT NI,10 x 20pk,£10.15,£81.85,20.0%,In Stock,Imperial Tobacco Ltd,Richmond Bright Superkings 20,No
"Household, Cleaning & Pet Care",410506,5000161004232	,WINALOT SHAPES,5X800GRM,£1.99,£6.49,20.0%,In Stock,Winalot,Please visit the Winalot website www.winalot-dog.co.uk,No
"Household, Cleaning & Pet Care",775613,5010394004619	,SCHMACKOS BEEF 1.25,9X86GRM,£1.25,£4.99,20.0%,In Stock,Mars Pet Care UK Ltd,Developed with our nutritionists & veterinarians at The Waltham CentreWaltham™ - A World Leading Authority on Petcare and Nutrition,No
"Household, Cleaning & Pet Care",775611,5010394004596	,PEDIGREE RODEO BEEF 1.25,20 x 70grm,£1.25,£11.69,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Rodeo Adult Dog Treats Beef 4 Sticks 70g PMP  £1.25,No
"Household, Cleaning & Pet Care",775610,5998749141182	,PEDIGREE DENTASTIX 1.25,18X77GRM,£1.25,£10.49,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Dentastix Daily Medium Dog Treats 3 x Dental  Sticks 77g PMP £1.25,No
"Household, Cleaning & Pet Care",763445,5010394003780	,PEDIGREE JUMBONE CHICK&LAMB,12 x 180grm,£1.59,£10.79,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Jumbone Adult Medium Dog Treat Chicken & Lamb 2 Chews 180g,No
"Household, Cleaning & Pet Care",686169,834554000328	,SUNNY JIM SINGLES,12X16PK,£1.99,£13.99,20.0%,In Stock,Tennant & Ruttle,Sunny Jim 16 Big Value Firelighters,No
"Household, Cleaning & Pet Care",763444,5010394003766	,PEDIGREE JUMBONE BEEF&POULTRY,12 x 180grm,£1.59,£10.79,20.0%,In Stock,Mars Pet Care UK Ltd,Developed with our nutritionists and veterinarians of  the Waltham CentreA World Leading Authority on Pet Care and  Nutrition,No
"Household, Cleaning & Pet Care",425367,4015600902872	,DAZ 2.49,6 x 650grm,£2.49,£10.59,20.0%,In Stock,Daz,"Daz Washing Powder Whites & Colours 650G, 10 Washes",No
"Confectionery, Crisps & Snacks",761695,42070047	,AIRWAVES BLACKCURRANT GUM,1080X10PCE,£0.51,£318.05,20.0%,In Stock,Wrigley's,Airwaves Blackcurrant Chewing Gum Sugar Free 10 Pieces,No
"Confectionery, Crisps & Snacks",761692,42101925	,AIRWAVES BLACK MINT,30 x 10pce,£0.51,£9.89,20.0%,In Stock,Wrigley's,Airwaves Black Mint Sugar Free Chewing Gum 10 Pieces 14g,No
"Confectionery, Crisps & Snacks",761689,42112907	,EXTRA STRAWBERRY GUM,30 x 10pce,£0.55,£8.99,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Confectionery, Crisps & Snacks",761691,42101925	,AIRWAVES BLACK MINT,1080X10PCE,£0.51,£318.05,20.0%,In Stock,Wrigley's,Airwaves Black Mint Sugar Free Chewing Gum 10 Pieces 14g,No
"Confectionery, Crisps & Snacks",761685,42211471	,EXTRA ICE WHITE,30 x 10pce,£0.51,£9.89,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Confectionery, Crisps & Snacks",761688,42112907	,EXTRA STRAWBERRY GUM,1080X10PCE,£0.55,£302.25,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Confectionery, Crisps & Snacks",761686,42211488	,EXTRA ICE SPEARMINT GUM,1080X10PCE,£0.51,£310.05,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Confectionery, Crisps & Snacks",761687,42211488	,EXTRA ICE SPEARMINT GUM,30 x 10pce,£0.51,£9.89,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Health, Beauty & Baby",755835,8001841041391	,PAMPERS SENSITIVE WIPES,12X52PK,£1.00,£7.59,20.0%,In Stock,Interactive Irl Ltd,Pampers Sensitive Baby Wipes 1 Pack = 52 Baby Wet Wipes,No
"Health, Beauty & Baby",543508,105435080	,KLEENEX MANSIZE TISSUES COMPACT,12X1PK,£1.29,£9.39,20.0%,In Stock,Kimberley Clark Ltd,Kleenex® Mansize Compact TissuesSingle Box2 ply Tissue,No
"Health, Beauty & Baby",755836,8001841041360	,PAMPERS SCENTED WIPES,12X52PK,£1.00,£7.59,20.0%,In Stock,Interactive Irl Ltd,Pampers Fresh Clean Baby Wipes 1 Pack = 52 Baby Wet Wipes,No
"Confectionery, Crisps & Snacks",627140,50201013	,CADBURY FLAKE BAR,48 x 34grm,£0.79,£21.49,20.0%,In Stock,Cadbury,BeTreatwise.netGet to know your treats1 bar = 8 % of the RI* of kcal*% reference intake of an average adult (8400  kJ / 2000 kcal)Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",323308,5000201499011	,CADBURY SNACK SHORTCAKE (YELLOW),36 x 43grm,£0.69,£11.99,20.0%,In Stock,Cadbury,BeTreatwise.net,No
"Health, Beauty & Baby",775577,5029053550039	,HUGGIES WIPES,6X1PK,£1.00,£4.29,20.0%,In Stock,Kimberley Clark Ltd,http://www.huggies.co.uk/,No
"Confectionery, Crisps & Snacks",761684,42211471	,EXTRA ICE WHITE,1080X10PCE,£0.51,£310.05,20.0%,In Stock,Wrigley's,A varied and balanced diet and a healthy lifestyle are important.,No
"Confectionery, Crisps & Snacks",361572,50426270	,ROWNTREE'S JELLY TOTS BAG,36 x 42grm,£0.59,£10.99,20.0%,In Stock,Rowntree's,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees.",No
"Health, Beauty & Baby",768457,5011417566299	,DETTOL ANTIBAC HAND GEL,12 x 50mls,£1.29,£9.49,20.0%,In Stock,SHS Distributors,For ingredients: www.rbeuroinfo.com,No
"Health, Beauty & Baby",720348,50096701	,SURE ROLL ON FOR MEN,6 x 50mls,£1.29,£4.79,20.0%,In Stock,Sure,Sure Original Dry Anti-perspirant Roll-On 50 ml,No
"Health, Beauty & Baby",649711,8717163545324	,SURE COTTON FRESH AP,6 x 150mls,£1.19,£4.39,20.0%,In Stock,Sure,Sure Cotton Dry Anti-perspirant Deodorant Aerosol 150  ml,No
"Health, Beauty & Baby",549001,8710908799303	,SURE APA SHOWER FRESH,6 x 150mls,£1.19,£4.39,20.0%,In Stock,Unilever Ireland Personal Care,Sure Shower Fresh Anti-perspirant Aerosol 150 ml,No
"Health, Beauty & Baby",445456,96114421	,SURE ROLL ON AQUA INVISIBLE,6 x 50mls,£1.29,£4.79,20.0%,In Stock,Unilever Ireland Personal Care,Sure Invisible Aqua Anti-perspirant Roll-On 50 ml,No
"Health, Beauty & Baby",726675,4000388177000	,DOVE H/WASH REGULAR,6 x 250mls,£1.39,£4.59,20.0%,In Stock,Dove,Dove Deeply Nourishing Liquid Hand Wash 250 ml,No
"Health, Beauty & Baby",726674,8717163605776	,DOVE H/WASH SILK,6 x 250mls,£1.39,£4.59,20.0%,In Stock,Dove,Dove Nourishing Silk Liquid Hand Wash 250 ml,No
"Health, Beauty & Baby",915837,8006540584149	,ALWAYS ULTRA LONG,12X13PK,£1.99,£17.99,0.0%,In Stock,Interactive Irl Ltd,Always Ultra Sanitary Towels Long (Size 2) X13 Pads,No
"Health, Beauty & Baby",914993,7322541067728	,TENA DISCREET EXTRA PLUS,6X8PK,£3.09,£13.85,0.0%,In Stock,SCA Hygiene Ltd,TENA Lady Discreet Extra Plus incontinence Pads 8 pack,No
"Health, Beauty & Baby",914992,7322540455236	,TENA DISCREET MAXI,3X6PK,£3.09,£6.95,0.0%,In Stock,SCA Hygiene Ltd,TENA Discreet Maxi Night Incontinence Pads 6 Pack,No
"Health, Beauty & Baby",914991,7322541048970	,BODYFORM U/N WINGS 1.49,12X10PK,£1.49,£11.99,0.0%,In Stock,SCA Hygiene Ltd,NA,No
"Health, Beauty & Baby",799169,7322541061467	,TENA DISCREET EXTRA,6X10PK,£3.09,£13.85,0.0%,In Stock,SCA Hygiene Ltd,TENA Discreet Extra incontinence Pads 10 pack,No
"Health, Beauty & Baby",799159,7322540852066	,TENA DISCREET NORMAL,6X12PK,£3.09,£13.85,0.0%,In Stock,SCA Hygiene Ltd,TENA Discreet Normal Incontinence Pads 12 Pack,No
"Health, Beauty & Baby",755754,8001841267173	,PANTENE S/POO SMOOTH SLEEK,6X360MLS,£2.39,£8.99,20.0%,In Stock,Interactive Irl Ltd,"Pantene Pro-V Smooth & Sleek Shampoo, For Dull & Frizzy Hair, 360ml",No
"Health, Beauty & Baby",755750,8001841267029	,PANTENE S/POO CLASSIC CLEAN,6X360MLS,£2.39,£8.99,20.0%,In Stock,Interactive Irl Ltd,"Pantene Pro-V Classic Clean Shampoo, For Normal To Mixed Hair, 360ml",No
"Health, Beauty & Baby",799149,7322541048918	,BODYFORM ULTRA NORMAL 1.49,12X12PK,£1.49,£11.99,0.0%,In Stock,SCA Hygiene Ltd,NA,No
"Health, Beauty & Baby",104566,5410076229994	,HEAD&SHOULDERS CLASSIC SHAMPOO,6 x 250mls,£2.79,£9.99,20.0%,In Stock,Head & Shoulders,Head & Shoulders Classic Clean Anti Dandruff Shampoo 250ml,No
"Health, Beauty & Baby",104565,5410076229468	,HEAD&SHOULDERS CITRUS SHAMPOO,6 x 250mls,£2.79,£9.99,20.0%,In Stock,Head & Shoulders,Head & Shoulders Citrus Fresh Anti Dandruff Shampoo 250ml,No
"Health, Beauty & Baby",755747,8001841266961	,PANTENE COND SMOOTH SLEEK,6X360MLS,£2.39,£8.99,20.0%,In Stock,Interactive Irl Ltd,"Pantene Pro-V Smooth & Sleek Hair Conditioner, For Dull & Frizzy Hair, 360ml",No
"Health, Beauty & Baby",755743,8001841266817	,PANTENE COND CLASSIC CLEAN,6X360MLS,£2.39,£8.99,20.0%,In Stock,Interactive Irl Ltd,"Pantene Pro-V Classic Clean Hair Conditioner  For Normal To Mixed Hair, 360ml",No
"Health, Beauty & Baby",766992,50375301	,KLEENEX BALSAM HANKIES,NA,NA,NA,20.0%,Out of Stock,Kleenex,Kleenex® Balsam TissuesSingle Pocket Pack 4 ply Tissue,No
Catering Dry Goods,442726,5018010016510	,DAVINCI TOFFEE & DEVON CREAM,12 x 500grm,NA,£17.99,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
"Health, Beauty & Baby",510804,4015400363002	,TAMPAX BLUE BOX SUPER,8X20PK,£2.29,£13.49,0.0%,In Stock,Tampax,Tampax Super Tampons With Cardboard Applicator X 20,No
"Health, Beauty & Baby",510794,4015400363033	,TAMPAX BLUE BOX REG,8X20PK,£2.29,£13.49,0.0%,In Stock,Tampax,Tampax Regular Tampons With Cardboard Applicator X 20,No
"Health, Beauty & Baby",510788,4015400363064	,TAMPAX BLUE BOX SUPER PLUS,8X20PK,£2.29,£13.49,0.0%,In Stock,Tampax,Tampax Super Plus Tampons With Cardboard Applicator X  20,No
"Health, Beauty & Baby",447988,5029053532608	,KOTEX MAXI SUPER 1.15,12X14PK,£1.15,£9.35,0.0%,In Stock,Kotex,Kotex Maxi Super 14 Pads,No
"Health, Beauty & Baby",447987,5029053532622	,KOTEX MAXI NIGHT 1.15,12X10PK,£1.15,£9.35,0.0%,In Stock,Kotex,Kotex Maxi Night-Time x 10,No
"Health, Beauty & Baby",447986,5029053532660	,KOTEX MAXI NORMAL 1.15,12X16PK,£1.15,£9.35,0.0%,In Stock,Kotex,Kotex Maxi Normal 16 Pads,No
"Health, Beauty & Baby",425344,7322540528718	,BODYFORM ULTRA NIGHT 1.49,6X10PK,£1.49,£5.99,0.0%,In Stock,Bodyform,Triple Protection against leakage with:1. Anti-leak walls2. Fast Absorption Core3. All-around barrier,No
"Health, Beauty & Baby",914994,7322541049052	,BODYFORM ULTRA LONG 1.49,16X8PK,£1.49,£15.99,0.0%,In Stock,SCA Hygiene Ltd,NA,No
Catering Dry Goods,799056,5000401001328	,KERRYMAID CUSTARD READY TO USE,1 x 1ltr,£1.61,£1.19,0.0%,In Stock,Kerrymaid,For more inspiration visit www.kerrymaid.com,No
Catering Dry Goods,614359,5012991001992	,PAXO SAGE & ONION STUFFING,1 x 2.5kgm,NA,£10.95,0.0%,In Stock,Paxo,For recipes visit www.premierfoodservice.co.uk,No
Catering Dry Goods,442725,5018010017579	,DAVINCI STRAWBERRY TOPPING,1 x 500grm,NA,£1.69,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,799055,5000401001328	,KERRYMAID CUSTARD READY TO USE,12 x 1ltr,£1.61,£13.99,0.0%,In Stock,Kerrymaid,For more inspiration visit www.kerrymaid.com,No
Catering Dry Goods,401473,5018010017562	,DA VINCI RASPBERRY TOPPING SAUCE,1 x 500grm,NA,£1.75,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,401472,5018010017562	,DA VINCI RASPBERRY TOPPING SAUCE,12 x 500grm,NA,£20.99,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,542408,5012991001992	,PAXO SAGE & ONION STUFFING,2 x 2.5kgm,NA,£21.85,0.0%,In Stock,Paxo,For recipes visit www.premierfoodservice.co.uk,No
Catering Dry Goods,442724,5018010017579	,DAVINCI STRAWBERRY TOPPING,12 x 500grm,NA,£20.25,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"Follow us on: Facebook, Twitter and Instagram",No
Catering Dry Goods,484722,5060392090992	,FAIRWAY BAKED BEANS IN TOM SCE,6 x 2.62kgm,NA,£15.25,0.0%,In Stock,Princes Ltd,Fairway Foodservice Baked Beans in Tomato Sauce 2.62kg,No
Catering Dry Goods,486436,5060392090992	,FAIRWAY BAKED BEANS IN TOM SCE,1 x 2.62kgm,NA,£3.25,0.0%,In Stock,Princes Ltd,Fairway Foodservice Baked Beans in Tomato Sauce 2.62kg,No
"Biscuits, Bread & Cakes",432031,5000168165356	,CLUB ORANGE 6PK 1.00,12 x 132grm,£1.00,£6.79,20.0%,In Stock,Jacob's,www.123healthybalance.com,No
"Biscuits, Bread & Cakes",915765,7622201635596	,OREO DOUBLE CREAM 99P,16X157GRM,£0.99,£8.99,0.0%,In Stock,Kraft Foods UK Ltd,NA,No
"Biscuits, Bread & Cakes",915764,7622201516505	,OREO VANILLA 99P,16X154GRM,£0.99,£8.99,0.0%,In Stock,Kraft Foods UK Ltd,"Cocoa LifeWe make our cookies with cocoa, sourced through the Cocoa Life sustainability program.www.cocoalife.org",No
"Biscuits, Bread & Cakes",915766,7622201635510	,OREO GOLDEN 99P,16X154GRM,£0.99,£8.99,0.0%,In Stock,Kraft Foods UK Ltd,Oreo Golden Sandwich Biscuits 99p 154g,No
"Biscuits, Bread & Cakes",769913,7622210148483	,OREO DOUBLE STUFF,16X157GRM,£0.99,£8.99,0.0%,In Stock,Kraft Foods UK Ltd,Cocoa Lifewww.cocoalife.org,No
"Biscuits, Bread & Cakes",754175,7622210934048	,CADBURY COOKIE 1.00,24 x 150grm,£1.00,£15.99,0.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Biscuits, Bread & Cakes",795282,5000168156620	,PENGUIN 6PK 1.00,12 x 132grm,£1.00,£6.79,20.0%,In Stock,McVitie's,"www.123healthybalance.comBritain's Got TalentWin Your  Goldn Buzzer Moment*Win Tickets to the live shows and enjoy  money-can't-buy shared experiences**Scan QR code to be in with the chance of winning 70 live final & 130 semi final tickets. 30 VIP tickets for Britain's Got Talent dress rehearsal, and 350 pairs of personalised merchandise. Plus an unmissable trip to America's Got Talent final, to share with a loved one. UK, 18+, Purchase, smartphone, internet & email required. NPN in NI. Closes 31/12/2022. 4 prize draws in total between 31/03/22 & 31/12/22 with various prizes. Max 1 entry per day, 10 per draw and a 1 prize per draw. Visit mcvitiesbgt.co.uk for full details, T&Cs & Privacy Notice.",No
"Biscuits, Bread & Cakes",436397,5000168183510	,MCV CHOC CHIP COOKIES 1.00,12 x 150grm,£1.00,£8.69,0.0%,In Stock,United Biscuits,www.123healthybalance.com,No
"Biscuits, Bread & Cakes",684420,5000168209739	,MCV CHOC HOB NOBS 1.65,15X262GRM,£1.65,£12.99,20.0%,In Stock,United Biscuits,"Win your golden buzzer moment*Win tickets to the live  shows and enjoy money-can't-buy shared experiences**Scan QR  code to be in with the chance of winning 70 live final & 130 semi final tickets. 30 VIP tickets for Britain's Got Talent dress rehearsal, and 350 pairs of personalised merchandise. Plus an unmissable trip to America's Got Talent final, to share with a loved one. UK, 18+, Purchase, smartphone, internet & email required. NPN in NI. Closes 31/12/22. 4 prize draws in total between 31/03/22 & 31/12/22 with various prizes. Max 1 entry per day, 10 per draw and 1 prize per draw. Visit mcvitiesbgt.co.uk for full details, T&Cs & Privacy Notice.www.123healthybalance.com",No
"Biscuits, Bread & Cakes",684403,5000168208701	,MCV DARK DIGESTIVES 1.65,15X266GRM,£1.65,£12.99,20.0%,In Stock,United Biscuits,www.123healthybalance.com,No
Fresh & Chilled Goods,454780,5099839291241	,M/EXCELLENCE SMOKED BACON RASHERS,8X1.25KGM,NA,£51.15,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Smoked Back Rashers 1.25kg,No
"Biscuits, Bread & Cakes",684410,5000168208688	,MCV CHOC DIGESTIVES 1.65,15X266GRM,£1.65,£12.99,20.0%,In Stock,United Biscuits,"Win your golden buzzer moment*Win tickets to the live  shows and enjoy money-can't-buy shared experiences**Scan QR  code to be in with the chance of winning 70 live final & 130 semi final tickets. 30 VIP tickets for Britain's Got Talent dress rehearsal, and 350 pairs of personalised merchandise. Plus an unmissable trip to America's Got Talent final, to share with a loved one. UK, 18+, Purchase, smartphone, internet & email required. NPN in NI. Closes 31/12/22. 4 prize draws in total between 31/03/22 & 31/12/22 with various prizes. Max 1 entry per day, 10 per draw and 1 prize per draw. Visit mcvitiesbgt.co.uk for full details, T&Cs & Privacy Notice.www.123healthybalance.com",No
